customer_id,total_revenue,total_units,total_orders,products_purchased,branches_used,first_order_date,last_order_date,average_order_value,purchase_frequency,customer_purchase_status,customer_value_segment,order_frequency_segment,revenue_score,order_score,unit_score,customer_performance_score,performance_category
C0260,52018150,2743,38,30,1,2019-01-30,2024-09-05,1368898.6842105263,0.013853445133065986,Repeat Customer,Medium Value,Medium Frequency,60.57284009156349,60.317460317460316,59.29528750540424,60.24071564210069,Medium Performance
C0261,57586180,3010,40,30,1,2019-05-06,2024-12-06,1439654.5,0.013289036544850499,Repeat Customer,Medium Value,Medium Frequency,67.05656530699365,63.49206349206349,65.06701253782965,65.5893042086818,Medium Performance
C0262,38179240,2116,30,30,1,2019-02-26,2024-12-04,1272641.3333333333,0.014177693761814745,Repeat Customer,Low Value,Low Frequency,44.45804011364158,47.61904761904761,45.74146130566364,45.6630266036678,Low Performance
C0263,55123450,2906,40,30,1,2019-03-06,2024-11-01,1378086.25,0.013764624913971095,Repeat Customer,Medium Value,Medium Frequency,64.1888249033327,63.49206349206349,62.81884997838305,63.705801494962,Medium Performance
C0264,56501370,2551,39,30,1,2019-01-02,2024-11-02,1448753.076923077,0.01528812230497844,Repeat Customer,Medium Value,Medium Frequency,65.7933519351277,61.904761904761905,55.14483354950281,62.497071248892986,Medium Performance
C0265,44129000,2390,33,30,1,2019-02-19,2024-09-27,1337242.4242424243,0.013807531380753139,Repeat Customer,Medium Value,Low Frequency,51.38627306816189,52.38095238095239,51.664504971897976,51.74032324274626,Low Performance
C0266,46658690,2667,37,30,1,2019-01-22,2024-09-24,1261045.6756756757,0.013873265841769778,Repeat Customer,Medium Value,Medium Frequency,54.331985436849116,58.730158730158735,57.65239948119325,56.315520233710835,Medium Performance
C0267,38686930,2205,33,30,1,2019-03-07,2024-03-25,1172331.2121212122,0.014965986394557823,Repeat Customer,Low Value,Low Frequency,45.0492227140625,52.38095238095239,47.66536964980545,47.77197100127806,Low Performance
C0268,54298750,2712,37,30,1,2019-01-21,2024-10-07,1467533.7837837837,0.01364306784660767,Repeat Customer,Medium Value,Medium Frequency,63.22849814770005,58.730158730158735,58.62516212710766,60.95832911831918,Medium Performance
C0269,58480890,3360,48,30,1,2019-01-12,2024-11-22,1218351.875,0.014285714285714285,Repeat Customer,High Value,High Frequency,68.09841561805476,76.19047619047619,72.63294422827497,71.43293951182524,High Performance
C0270,57707880,3044,46,30,1,2019-03-27,2024-12-20,1254519.1304347827,0.015111695137976347,Repeat Customer,High Value,High Frequency,67.19827958632007,73.01587301587301,65.8019887591872,68.66429944975937,High Performance
C0271,34224570,1929,28,29,1,2019-06-05,2024-11-26,1222306.0714285714,0.014515292897874546,Repeat Customer,Low Value,Low Frequency,39.85300141993749,44.44444444444444,41.69909208819715,41.599652460941506,Low Performance
C0272,64345280,3277,43,30,1,2019-09-01,2024-12-13,1496401.8604651163,0.013121757705218187,Repeat Customer,High Value,Medium Frequency,74.92723897499005,68.25396825396825,70.83873757025508,72.10755747773652,High Performance
C0273,50756990,2755,40,30,1,2019-05-04,2024-12-31,1268924.75,0.014519056261343012,Repeat Customer,Medium Value,Medium Frequency,59.10427492709924,63.49206349206349,59.55469087764808,60.51069468669828,Medium Performance
C0274,50332620,2573,42,30,1,2019-01-08,2024-06-27,1198395.7142857143,0.016323357947920714,Repeat Customer,Medium Value,Medium Frequency,58.6101147897307,66.66666666666666,55.62040639861652,60.42913867458865,Medium Performance
C0275,52499270,2920,47,30,1,2019-06-17,2024-11-09,1117005.744680851,0.016095890410958904,Repeat Customer,Medium Value,High Frequency,61.133083099530005,74.60317460317461,63.12148724600086,65.57179137991756,Medium Performance
C0276,62626530,3459,49,30,1,2019-01-08,2024-12-29,1278092.448979592,0.014165943914426134,Repeat Customer,High Value,High Frequency,72.92583044917022,77.77777777777779,74.77302204928664,74.75085296777577,High Performance
C0277,35987190,2337,38,30,1,2019-05-28,2024-09-14,947031.3157894737,0.016260162601626018,Repeat Customer,Low Value,Medium Frequency,41.90549462475526,60.317460317460316,50.51880674448768,49.15174675651326,Low Performance
C0278,47124980,3072,45,30,1,2019-03-23,2024-12-03,1047221.7777777778,0.0146484375,Repeat Customer,Medium Value,High Frequency,54.87495956426993,71.42857142857143,66.40726329442282,62.14750386959095,Medium Performance
C0279,30576800,2104,28,30,1,2019-05-12,2024-11-12,1092028.5714285714,0.013307984790874524,Repeat Customer,Low Value,Low Frequency,35.60533423260379,44.44444444444444,45.4820579334198,40.23241203631919,Low Performance
C0280,50723520,3026,47,30,1,2019-01-12,2024-11-05,1079223.829787234,0.015532055518836747,Repeat Customer,Medium Value,High Frequency,59.0653005891448,74.60317460317461,65.41288370082144,64.99617941568907,Medium Performance
C0281,41345180,2247,31,30,1,2019-01-01,2024-06-25,1333715.4838709678,0.013796172674677348,Repeat Customer,Low Value,Low Frequency,48.14463752934138,49.2063492063492,48.57328145265888,48.54887981710723,Low Performance
C0282,61527530,3781,51,30,1,2019-01-17,2024-12-24,1206422.156862745,0.01348849510711452,Repeat Customer,High Value,High Frequency,71.6460934485151,80.95238095238095,81.73367920449633,76.4554968508711,High Performance
C0283,36153120,2160,33,30,1,2019-04-14,2024-09-04,1095549.0909090908,0.015277777777777777,Repeat Customer,Low Value,Low Frequency,42.09871278719266,52.38095238095239,46.69260700389105,46.10216350866026,Low Performance
C0284,61309650,3369,45,30,1,2019-01-09,2024-12-23,1362436.6666666667,0.013357079252003561,Repeat Customer,High Value,High Frequency,71.39238180365365,71.42857142857143,72.82749675745784,71.69026168188982,High Performance
C0285,44949370,2931,51,30,1,2019-02-11,2024-12-05,881360.1960784313,0.017400204708290685,Repeat Customer,Medium Value,High Frequency,52.341557729879305,80.95238095238095,63.35927367055771,63.12834788476548,Medium Performance
C0286,50682130,2975,39,30,1,2019-01-06,2024-12-29,1299541.7948717948,0.01310924369747899,Repeat Customer,Medium Value,Medium Frequency,59.017103760703385,61.904761904761905,64.31041936878513,60.94206432553729,Medium Performance
C0287,43261120,2332,36,30,1,2019-03-22,2024-11-27,1201697.7777777778,0.015437392795883362,Repeat Customer,Medium Value,Low Frequency,50.3756651080813,57.14285714285714,50.410722006052744,52.41283409810834,Low Performance
C0288,84094790,4626,63,30,1,2019-02-21,2024-10-18,1334837.9365079366,0.013618677042801557,Repeat Customer,High Value,High Frequency,97.92467181558,100.0,100.0,98.96233590778999,High Performance
C0289,45171030,2569,40,30,1,2019-02-07,2024-10-29,1129275.75,0.015570260801868432,Repeat Customer,Medium Value,Medium Frequency,52.59967101792773,63.49206349206349,55.53393860786857,56.45424227815663,Medium Performance
C0290,51960040,2872,46,30,1,2019-03-04,2024-11-15,1129566.0869565217,0.016016713091922007,Repeat Customer,Medium Value,High Frequency,60.505173560982904,73.01587301587301,62.08387375702551,64.57412343665845,Medium Performance
C0291,73179030,3766,54,30,1,2019-03-13,2024-12-03,1355167.2222222222,0.014338821030270845,Repeat Customer,High Value,High Frequency,85.2137510127855,85.71428571428571,81.40942498919152,84.60304621851677,High Performance
C0292,30669960,1714,31,30,1,2019-01-11,2024-09-19,989353.5483870967,0.01808634772462077,Repeat Customer,Low Value,Low Frequency,35.71381494141273,49.2063492063492,37.05144833549503,40.02910189971013,Low Performance
C0293,57398730,3173,42,30,1,2019-01-19,2024-09-25,1366636.4285714286,0.013236684525685471,Repeat Customer,Medium Value,Medium Frequency,66.83828805424315,66.66666666666666,68.59057501080848,67.13725902928327,High Performance
C0294,69115310,4025,51,30,1,2019-03-26,2024-12-27,1355202.156862745,0.01267080745341615,Repeat Customer,High Value,High Frequency,80.48172840650503,80.95238095238095,87.00821444012105,81.92822137699102,High Performance
C0295,63205470,3270,46,30,1,2019-03-07,2024-10-09,1374031.956521739,0.014067278287461774,Repeat Customer,High Value,High Frequency,73.59998053029786,73.01587301587301,70.68741893644618,72.84223595720007,High Performance
C0296,46533710,2593,41,30,1,2019-01-02,2024-11-07,1134968.536585366,0.015811801002699577,Repeat Customer,Medium Value,Medium Frequency,54.18645174227051,65.07936507936508,56.05274535235625,57.82758446541603,Medium Performance
C0297,62422580,3033,39,30,1,2019-01-19,2024-07-01,1600578.9743589743,0.012858555885262116,Repeat Customer,High Value,Medium Frequency,72.68833967457185,61.904761904761905,65.56420233463035,68.02843887564056,High Performance
C0298,42797160,2423,37,30,1,2019-01-05,2024-11-20,1156680.0,0.015270326042096575,Repeat Customer,Low Value,Medium Frequency,49.835404162836575,58.730158730158735,52.37786424556853,53.01232254957961,Medium Performance
C0299,42381340,2565,37,30,1,2019-01-24,2024-08-30,1145441.6216216215,0.01442495126705653,Repeat Customer,Low Value,Medium Frequency,49.35120012315286,58.730158730158735,55.447470817120625,53.38414184404818,Medium Performance
C0300,60578170,3058,44,30,1,2019-05-05,2024-11-30,1376776.5909090908,0.014388489208633094,Repeat Customer,High Value,High Frequency,70.54060562418212,69.84126984126983,66.10462602680501,69.44360896983301,High Performance
C0301,50854440,2645,47,30,1,2019-01-13,2024-12-19,1082009.3617021276,0.01776937618147448,Repeat Customer,Medium Value,High Frequency,59.21775115158863,74.60317460317461,57.176826632079546,63.425193283162606,Medium Performance
C0302,51978350,2575,42,30,1,2019-02-05,2024-12-24,1237579.761904762,0.016310679611650485,Repeat Customer,Medium Value,Medium Frequency,60.52649474795469,66.66666666666666,55.66364029399049,61.395975432775444,Medium Performance
C0303,30524560,1997,31,30,1,2019-04-05,2024-12-01,984663.2258064516,0.015523284927391086,Repeat Customer,Low Value,Low Frequency,35.544503057977565,49.2063492063492,43.16904453091224,41.167965197075986,Low Performance
C0304,71638560,3790,51,30,1,2019-01-26,2024-12-25,1404677.6470588236,0.01345646437994723,Repeat Customer,High Value,High Frequency,83.41994167939222,80.95238095238095,81.9282317336792,82.38133147214624,High Performance
C0305,41460360,2044,33,30,1,2019-05-16,2024-11-27,1256374.5454545454,0.01614481409001957,Repeat Customer,Low Value,Low Frequency,48.27875955639821,52.38095238095239,44.185041072200605,48.69067370692494,Low Performance
C0306,57049240,2868,47,30,1,2019-07-19,2024-12-16,1213813.6170212766,0.016387726638772665,Repeat Customer,Medium Value,High Frequency,66.43132237238787,74.60317460317461,61.99740596627756,67.99609476040183,High Performance
C0307,68834490,3291,48,30,1,2019-01-15,2024-11-24,1434051.875,0.014585232452142206,Repeat Customer,High Value,High Frequency,80.15472590921297,76.19047619047619,71.14137483787289,77.16278077932392,High Performance
C0308,42189220,2371,36,30,1,2019-02-19,2024-12-12,1171922.7777777778,0.015183466891606916,Repeat Customer,Low Value,Low Frequency,49.12748486149147,57.14285714285714,51.25378296584522,51.957356166771916,Low Performance
C0309,30418360,1893,32,30,1,2019-03-04,2024-12-17,950573.75,0.016904384574749076,Repeat Customer,Low Value,Low Frequency,35.420837844629446,50.79365079365079,40.920881971465626,41.13269055470308,Low Performance
C0310,51400980,2987,41,30,1,2019-05-30,2024-11-07,1253682.4390243902,0.013726146635420154,Repeat Customer,Medium Value,Medium Frequency,59.85417286254228,65.07936507936508,64.56982274102897,62.36486050328646,Medium Performance
C0311,61951490,3214,46,30,1,2019-02-03,2024-09-17,1346771.5217391304,0.01431238332296204,Repeat Customer,High Value,High Frequency,72.13977615897711,73.01587301587301,69.47686986597492,71.87002395744545,High Performance
C0312,52920140,2866,40,30,1,2019-04-16,2024-11-17,1323003.5,0.013956734124214934,Repeat Customer,Medium Value,Medium Frequency,61.623167641355046,63.49206349206349,61.95417207090359,62.25003728247728,Medium Performance
C0313,41705840,2205,32,30,1,2019-05-28,2024-09-02,1303307.5,0.014512471655328799,Repeat Customer,Low Value,Low Frequency,48.56461018325974,50.79365079365079,47.66536964980545,49.0534742596862,Low Performance
C0314,54595560,2829,45,30,1,2019-01-22,2024-09-26,1213234.6666666667,0.015906680805938492,Repeat Customer,Medium Value,High Frequency,63.57412029434649,71.42857142857143,61.15434500648509,65.44650057704169,Medium Performance
C0315,50056680,2834,42,30,1,2019-01-09,2024-12-17,1191825.7142857143,0.014820042342978124,Repeat Customer,Medium Value,Medium Frequency,58.28879483708215,66.66666666666666,61.26242974492002,61.39688336752508,Medium Performance
C0316,40257180,2180,38,30,1,2019-03-08,2024-09-22,1059399.4736842106,0.01743119266055046,Repeat Customer,Low Value,Medium Frequency,46.8777095432515,60.317460317460316,47.12494595763078,50.95908205839,Low Performance
C0317,40944770,2529,38,30,1,2019-01-17,2024-12-25,1077493.9473684211,0.015025701858442072,Repeat Customer,Low Value,Medium Frequency,47.678377754607695,60.317460317460316,54.6692607003891,52.86827911261976,Medium Performance
C0318,58005460,2957,41,30,1,2019-01-08,2024-11-09,1414767.3170731708,0.013865404125803178,Repeat Customer,High Value,Medium Frequency,67.54479836398608,65.07936507936508,63.92131431041936,66.08047156788643,Medium Performance
C0319,54752580,2936,37,30,1,2019-05-16,2024-12-08,1479799.4594594594,0.012602179836512262,Repeat Customer,Medium Value,Medium Frequency,63.756963154986046,58.730158730158735,63.467358408992645,62.19100087833917,Medium Performance
C0320,42807100,2146,35,30,1,2019-04-01,2024-12-30,1223060.0,0.016309412861136997,Repeat Customer,Low Value,Low Frequency,49.84697885418008,55.55555555555556,46.38996973627324,50.868150041011354,Low Performance
C0321,48683300,2813,42,30,1,2019-01-04,2024-12-22,1159126.1904761905,0.014930678990401706,Repeat Customer,Medium Value,Medium Frequency,56.68955443493498,66.66666666666666,60.808473843493296,60.50647198616615,Medium Performance
C0322,32591500,1995,29,30,1,2019-04-10,2024-12-10,1123844.8275862068,0.014536340852130326,Repeat Customer,Low Value,Low Frequency,37.95136347302224,46.03174603174603,43.125810635538265,41.41036767314259,Low Performance
C0323,45380540,2573,40,30,1,2019-01-11,2024-12-22,1134513.5,0.01554605518849592,Repeat Customer,Medium Value,Medium Frequency,52.8436361671609,63.49206349206349,55.62040639861652,56.593518410922805,Medium Performance
C0324,43386470,2585,38,30,1,2019-01-24,2024-08-24,1141749.2105263157,0.014700193423597678,Repeat Customer,Medium Value,Medium Frequency,50.52162965133164,60.317460317460316,55.879809770860355,54.53201487507599,Medium Performance
C0325,44540760,1858,33,30,1,2019-03-03,2024-11-09,1349720.0,0.01776103336921421,Repeat Customer,Medium Value,Low Frequency,51.865749417015174,52.38095238095239,40.1642888024211,49.680018183277525,Low Performance
C0326,55349670,3035,47,30,1,2019-03-14,2024-12-30,1177652.5531914893,0.015485996705107084,Repeat Customer,Medium Value,High Frequency,64.45224811014634,74.60317460317461,65.60743623000432,67.72856368202642,High Performance
C0327,48891270,2718,45,30,1,2019-02-01,2024-12-06,1086472.6666666667,0.016556291390728478,Repeat Customer,Medium Value,High Frequency,56.931726322129016,71.42857142857143,58.754863813229576,61.64540735228185,Medium Performance
C0328,53610980,2732,40,30,1,2019-01-03,2024-12-05,1340274.5,0.014641288433382138,Repeat Customer,Medium Value,Medium Frequency,62.42762033428734,63.49206349206349,59.05750108084739,62.07292943093219,Medium Performance
C0329,50414010,2480,36,30,1,2019-01-03,2024-12-26,1400389.1666666667,0.014516129032258065,Repeat Customer,Medium Value,Low Frequency,58.70488985295484,57.14285714285714,53.61003026372676,57.21730812207991,Medium Performance
C0330,45803070,2863,41,30,1,2019-02-12,2024-08-10,1117148.0487804879,0.014320642682500873,Repeat Customer,Medium Value,Medium Frequency,53.33565370572943,65.07936507936508,61.88932122784263,58.569500622242764,Medium Performance
C0331,54547840,3434,44,30,1,2019-04-12,2024-12-15,1239723.6363636365,0.0128130460104834,Repeat Customer,Medium Value,High Frequency,63.518552460250724,69.84126984126983,74.23259835711198,67.55817685392871,High Performance
C0332,41463910,2412,39,30,1,2019-01-19,2024-11-23,1063177.1794871795,0.01616915422885572,Repeat Customer,Low Value,Medium Frequency,48.282893374735174,61.904761904761905,52.14007782101168,53.1408908229985,Medium Performance
C0333,51934490,2957,42,30,1,2019-01-09,2024-12-02,1236535.4761904762,0.014203584714237404,Repeat Customer,Medium Value,Medium Frequency,60.475421713515445,66.66666666666666,63.92131431041936,63.021973718841586,Medium Performance
C0334,34503010,2057,37,30,1,2019-01-03,2024-08-24,932513.7837837838,0.01798736023334954,Repeat Customer,Low Value,Medium Frequency,40.17723251225998,58.730158730158735,44.46606139213143,46.60087615360389,Low Performance
C0335,52685710,3174,43,30,1,2019-01-31,2024-11-03,1225249.0697674418,0.013547574039067423,Repeat Customer,Medium Value,Medium Frequency,61.35018425185225,68.25396825396825,68.61219195849546,64.87372099381568,Medium Performance
C0336,36133900,2261,39,30,1,2019-01-13,2024-10-26,926510.2564102564,0.017249004865103935,Repeat Customer,Low Value,Medium Frequency,42.07633194537957,61.904761904761905,48.875918720276694,49.38477828817369,Low Performance
C0337,58199500,2775,35,30,1,2019-04-15,2024-08-25,1662842.857142857,0.012612612612612612,Repeat Customer,High Value,Low Frequency,67.77074938091704,55.55555555555556,59.98702983138781,62.54944732340275,Medium Performance
C0338,43157630,2320,38,30,1,2019-02-01,2024-11-23,1135727.105263158,0.016379310344827588,Repeat Customer,Medium Value,Medium Frequency,50.25515557013972,60.317460317460316,50.151318633808906,53.253079607069736,Medium Performance
C0339,40846800,1972,27,30,1,2019-05-01,2024-08-16,1512844.4444444445,0.013691683569979716,Repeat Customer,Low Value,Low Frequency,47.56429601306613,42.857142857142854,42.62862083873757,45.16501503142343,Low Performance
C0340,55130110,2785,39,30,1,2019-01-05,2024-12-04,1413592.564102564,0.01400359066427289,Repeat Customer,Medium Value,Medium Frequency,64.19658017942402,61.904761904761905,60.20319930825767,62.71035852279211,Medium Performance
C0341,55626730,2834,38,30,1,2019-03-10,2024-10-07,1463861.3157894737,0.013408609738884969,Repeat Customer,Medium Value,Medium Frequency,64.77487225336883,60.317460317460316,61.26242974492002,62.73516017090651,Medium Performance
C0342,78469470,3725,44,30,1,2019-04-12,2024-10-09,1783397.0454545454,0.011812080536912751,Repeat Customer,High Value,High Frequency,91.3742349233823,69.84126984126983,80.52313013402508,82.74412444087713,High Performance
C0343,59151480,2906,45,30,1,2019-02-28,2024-11-21,1314477.3333333333,0.015485203028217482,Repeat Customer,High Value,High Frequency,68.87928807962828,71.42857142857143,62.81884997838305,68.43198546406218,High Performance
C0344,39253370,2125,30,30,1,2019-01-04,2024-06-17,1308445.6666666667,0.01411764705882353,Repeat Customer,Low Value,Low Frequency,45.708817096820546,47.61904761904761,45.93601383484652,46.32732560109386,Low Performance
C0345,44678620,2735,44,30,1,2019-02-15,2024-11-20,1015423.1818181818,0.016087751371115174,Repeat Customer,Medium Value,High Frequency,52.0262813031938,69.84126984126983,59.12235192390835,58.78999198875952,Medium Performance
C0346,42873560,2411,39,30,1,2019-01-21,2024-11-15,1099322.0512820513,0.016175860638739114,Repeat Customer,Low Value,Medium Frequency,49.924368591271566,61.904761904761905,52.11846087332469,53.957305041729285,Medium Performance
C0347,22852400,1584,27,30,1,2019-03-04,2024-12-03,846385.1851851852,0.017045454545454544,Repeat Customer,Low Value,Low Frequency,26.610611313713495,42.857142857142854,34.24124513618677,33.01069754123696,Low Performance
C0348,43554630,2618,35,30,1,2019-04-15,2024-10-24,1244418.0,0.013368983957219251,Repeat Customer,Medium Value,Low Frequency,50.717444550358174,55.55555555555556,56.59316904453091,53.34402275075194,Medium Performance
C0349,51806430,2751,36,30,1,2019-01-31,2024-10-19,1439067.5,0.013086150490730643,Repeat Customer,Medium Value,Low Frequency,60.32630149485858,57.14285714285714,59.46822308690013,59.199652507666464,Medium Performance
C0350,39052200,2189,37,30,1,2019-05-03,2024-11-25,1055464.8648648649,0.016902695294655094,Repeat Customer,Low Value,Medium Frequency,45.47456350953957,58.730158730158735,47.31949848681366,49.82022907118014,Low Performance
C0351,37753190,2488,38,30,1,2019-03-29,2024-09-12,993505.0,0.01527331189710611,Repeat Customer,Low Value,Medium Frequency,43.96192369041218,60.317460317460316,53.782965845222655,50.83279310948872,Low Performance
C0352,41846330,2463,37,30,1,2019-02-23,2024-11-11,1130981.8918918918,0.015022330491270807,Repeat Customer,Low Value,Medium Frequency,48.72820458837533,58.730158730158735,53.24254215304799,52.631658343844876,Low Performance
C0353,28192110,1935,30,30,1,2019-01-16,2024-10-08,939737.0,0.015503875968992248,Repeat Customer,Low Value,Low Frequency,32.82846796500391,47.61904761904761,41.82879377431907,39.06570702308005,Low Performance
C0354,48835850,2800,41,30,1,2019-01-06,2024-12-25,1191118.2926829269,0.014642857142857143,Repeat Customer,Medium Value,Medium Frequency,56.867192177837566,65.07936507936508,60.52745352356247,60.0628963174408,Medium Performance
C0355,57761570,2851,40,30,1,2019-01-03,2024-12-18,1444039.25,0.01403016485443704,Repeat Customer,High Value,Medium Frequency,67.26079922195717,63.49206349206349,61.62991785559879,65.00400222971739,Medium Performance
C0356,62479450,3218,45,30,1,2019-03-16,2024-12-05,1388432.2222222222,0.013983840894965818,Repeat Customer,High Value,High Frequency,72.75456227987416,71.42857142857143,69.56333765672287,71.7185200998531,High Performance
C0357,48125180,2173,32,30,1,2019-01-05,2024-11-17,1503911.875,0.014726184997699034,Repeat Customer,Medium Value,Low Frequency,56.03964832501175,50.79365079365079,46.97362732382187,52.65264486536549,Low Performance
C0358,53790030,2669,40,30,1,2019-04-17,2024-10-01,1344750.75,0.014986886474334956,Repeat Customer,Medium Value,Medium Frequency,62.63611615773347,63.49206349206349,57.69563337656722,61.904803801799225,Medium Performance
C0359,78412380,3851,52,30,1,2019-02-12,2024-11-28,1507930.3846153845,0.01350298623734095,Repeat Customer,High Value,High Frequency,91.30775613778866,82.53968253968253,83.2468655425854,87.06515593931617,High Performance
C0360,47187810,2454,34,30,1,2019-05-25,2024-11-17,1387876.7647058824,0.013854930725346373,Repeat Customer,Medium Value,Low Frequency,54.94812232655488,53.96825396825397,53.047989623865114,54.27413527852666,Medium Performance
C0361,46126450,2366,35,30,1,2019-01-15,2024-09-26,1317898.5714285714,0.014792899408284023,Repeat Customer,Medium Value,Low Frequency,53.71221544483029,55.55555555555556,51.145698227410286,53.751914034563875,Medium Performance
C0362,44698950,2667,42,30,1,2019-02-19,2024-10-11,1064260.7142857143,0.015748031496062992,Repeat Customer,Medium Value,Medium Frequency,52.049954691022116,66.66666666666666,57.65239948119325,57.55545724174971,Medium Performance
C0363,50237880,2801,37,30,1,2019-02-24,2024-11-07,1357780.5405405406,0.013209568011424491,Repeat Customer,Medium Value,Medium Frequency,58.49979424064785,58.730158730158735,60.54907047124946,58.978758833621434,Medium Performance
C0364,48290310,2656,38,30,1,2019-01-04,2024-11-18,1270797.6315789474,0.01430722891566265,Repeat Customer,Medium Value,Medium Frequency,56.23193492275349,60.317460317460316,57.4146130566364,57.694128167942125,Medium Performance
C0365,52500540,3234,47,30,1,2019-01-04,2024-11-05,1117032.7659574468,0.01453308596165739,Repeat Customer,Medium Value,High Frequency,61.134561958484355,74.60317460317461,69.90920881971465,66.93007512413749,Medium Performance
C0366,36772070,1771,30,30,1,2019-03-09,2024-10-26,1225735.6666666667,0.01693958215697346,Repeat Customer,Low Value,Low Frequency,42.819452747661714,47.61904761904761,38.28361435365327,43.352163530275796,Low Performance
C0367,48346630,2403,31,30,1,2019-02-28,2024-11-04,1559568.7096774194,0.012900540990428632,Repeat Customer,Medium Value,Low Frequency,56.297517077327555,49.2063492063492,51.9455252918288,53.2997683589343,Medium Performance
C0368,42468360,2185,33,30,1,2019-02-17,2024-11-30,1286920.0,0.015102974828375287,Repeat Customer,Low Value,Low Frequency,49.45253107292265,52.38095238095239,47.23303069606571,49.88715738996019,Low Performance
C0369,59977870,3047,46,30,1,2019-01-26,2024-12-13,1303866.7391304348,0.015096816540859863,Repeat Customer,High Value,High Frequency,69.84158276568051,73.01587301587301,65.86683960224816,69.9989212080518,High Performance
C0370,45980090,2621,41,30,1,2019-02-18,2024-12-18,1121465.6097560977,0.01564288439526898,Repeat Customer,Medium Value,Medium Frequency,53.54178568376034,65.07936507936508,56.65801988759187,57.626306343208064,Medium Performance
C0371,71366470,3092,51,30,1,2019-01-03,2024-11-02,1399342.549019608,0.016494178525226392,Repeat Customer,High Value,High Frequency,83.10310488184149,80.95238095238095,66.83960224816255,79.20518717626753,High Performance
C0372,41848360,2270,37,30,1,2019-02-15,2024-07-10,1131036.7567567567,0.01629955947136564,Repeat Customer,Low Value,Medium Frequency,48.73056843379055,58.730158730158735,49.07047124945957,51.79842608583481,Low Performance
C0373,60942770,3071,43,30,1,2019-04-03,2024-09-02,1417273.7209302327,0.014001953760989906,Repeat Customer,High Value,Medium Frequency,70.96516623422657,68.25396825396825,66.38564634673584,69.23590286265093,High Performance
C0374,58464410,3203,46,30,1,2019-03-07,2024-12-10,1270965.4347826086,0.014361536059943803,Repeat Customer,High Value,High Frequency,68.07922538532426,73.01587301587301,69.23908344141807,69.79219128570764,High Performance
C0375,65579710,3155,44,30,1,2019-02-20,2024-11-03,1490447.9545454546,0.013946117274167988,Repeat Customer,High Value,High Frequency,76.36467823406076,69.84126984126983,68.20146995244272,72.77501405989987,High Performance
C0376,49197710,2814,35,30,1,2019-01-31,2024-12-19,1405648.857142857,0.012437810945273632,Repeat Customer,Medium Value,Low Frequency,57.28856217879941,55.55555555555556,60.83009079118028,57.476965914302426,Medium Performance
C0377,56674980,2878,40,30,1,2019-01-08,2024-12-07,1416874.5,0.01389854065323141,Repeat Customer,Medium Value,Medium Frequency,65.99551311864337,63.49206349206349,62.21357544314743,64.48809069557022,Medium Performance
C0378,49279070,2762,42,30,1,2019-01-19,2024-12-15,1173311.1904761905,0.015206372194062274,Repeat Customer,Medium Value,Medium Frequency,57.38330230834745,66.66666666666666,59.70600951145698,60.63285305646512,Medium Performance
C0379,52506820,3010,44,30,1,2019-03-29,2024-12-15,1193336.8181818181,0.014617940199335547,Repeat Customer,Medium Value,High Frequency,61.141874741345234,69.84126984126983,65.06701253782965,64.5367208306195,Medium Performance
C0380,71455250,4063,58,30,1,2019-01-29,2024-12-08,1231987.0689655172,0.014275166133398966,Repeat Customer,High Value,High Frequency,83.20648527394174,92.06349206349206,87.82965845222654,86.78822194646379,High Performance
C0381,53603960,2374,34,30,1,2019-07-06,2024-12-21,1576587.0588235294,0.014321819713563605,Repeat Customer,Medium Value,Low Frequency,62.419445854082966,53.96825396825397,51.31863380890618,57.66392587929891,Medium Performance
C0382,39722420,2710,37,30,1,2019-04-17,2024-11-19,1073578.9189189188,0.013653136531365314,Repeat Customer,Low Value,Medium Frequency,46.255005122441375,58.730158730158735,58.581928231733684,52.462935826615045,Low Performance
C0383,56328200,2872,43,30,1,2019-02-18,2024-11-19,1309958.1395348837,0.014972144846796657,Repeat Customer,Medium Value,Medium Frequency,65.59170311219462,68.25396825396825,62.08387375702551,65.68881678369289,Medium Performance
C0384,64311810,3384,42,30,1,2019-02-05,2024-09-09,1531233.5714285714,0.012411347517730497,Repeat Customer,High Value,Medium Frequency,74.88826463703562,66.66666666666666,73.15175097276264,72.07448251307034,High Performance
C0385,60053350,2949,42,30,1,2019-07-27,2024-09-23,1429841.6666666667,0.014242115971515769,Repeat Customer,High Value,Medium Frequency,69.92947589471548,66.66666666666666,63.74837872892347,67.71441369314243,High Performance
C0386,42278620,2488,38,30,1,2019-04-23,2024-11-04,1112595.2631578948,0.01527331189710611,Repeat Customer,Low Value,Medium Frequency,49.231587216230835,60.317460317460316,53.782965845222655,53.46762487239805,Medium Performance
C0387,43291870,2894,38,30,1,2019-01-02,2024-10-26,1139259.7368421052,0.013130615065653075,Repeat Customer,Medium Value,Medium Frequency,50.411472126070514,60.317460317460316,62.55944660613921,55.81286347950119,Medium Performance
C0388,41959050,2182,34,30,1,2019-03-21,2024-12-12,1234089.705882353,0.015582034830430797,Repeat Customer,Low Value,Low Frequency,48.85946205399303,53.96825396825397,47.16817985300475,50.05384318807366,Low Performance
